EventId,InvestigationType,AccidentNumber,EventDate,Location,Country,Latitude,Longitude,AirportCode,AirportName,InjurySeverity,AircraftDamage,AircraftCategory,RegistrationNumber,Make,Model,AmateurBuilt,NumberOfEngines,EngineType,FARDescription,Schedule,PurposeOfFlight,AirCarrier,TotalFatalInjuries,TotalSeriousInjuries,TotalMinorInjuries,TotalUninjured,WeatherCondition,BroadPhaseOfFlight,ReportStatus,PublicationDate,
20040109X00047,Accident,FTW04FA057,01/05/2004,"El Dorado, AR",United States,33.220834,-92.813056,ELD,South Arkansas Regional,Fatal(1),Substantial,,N9318R,Cessna,182RG,No,1,Reciprocating,,,Personal,,1,1,,,VMC,CRUISE,Probable Cause,09/01/2004,
20040106X00024,Accident,FTW04FA055,01/03/2004,"Amarillo, TX",United States,35.168334,-101.833333,TDW,Tradewind Airport,Fatal(1),Destroyed,,N6834N,Mooney,M20C,No,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,07/29/2004,
20040112X00050,Accident,DEN04FA035,01/03/2004,"Cortez, CO",United States,37.302778,-108.628056,CEZ,Cortez Municipal,Fatal(1),Destroyed,,N700SR,Rockwell,690A,No,2,Turbo Prop,,,Positioning,,1,,,,IMC,MANEUVERING,Probable Cause,06/30/2004,
20040109X00046,Accident,FTW04FA054,01/02/2004,"Beaumont, TX",United States,30.070556,-94.215833,BMT,Beaumont Municipal Airport,Fatal(2),Destroyed,,N396HP,Piper,PA-32R-301,No,1,Reciprocating,,,Instructional,,2,,,,IMC,APPROACH,Probable Cause,09/29/2004,
20040113X00059,Accident,SEA04FA032,01/01/2004,"Glasgow, MT",United States,48.096666,-107.114167,,,Fatal(4),Destroyed,,N3171S,Cessna,182G,No,1,Reciprocating,,,Unknown,,4,,,,,MANEUVERING,Probable Cause,01/24/2005,
20040108X00041,Accident,SEA04FA031,01/01/2004,"Cave Junction, OR",United States,42.094166,-123.682223,3S4,Illinois Valley,Fatal(1),Substantial,,N53505,Piper,PA-44-180,No,2,Reciprocating,,,Personal,,1,3,,,IMC,CRUISE,Probable Cause,10/28/2004,
20040106X00018,Accident,FTW04FA052,01/01/2004,"Dallas, TX",United States,32.899166,-96.783889,,,Fatal(2),Destroyed,,N4104B,Bellanca,17-30A,No,1,Reciprocating,,,Personal,,2,,,,IMC,TAKEOFF,Probable Cause,07/07/2005,
20040105X00013,Accident,MIA04FA037,12/30/2003,"Greenacres City, FL",United States,26.633333,-80.150000,,,Fatal(1),Destroyed,,N111RC,Cessna,441,No,2,Turbo Prop,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,07/07/2005,
20040106X00016,Accident,ATL04LA064,12/28/2003,"Trenton, SC",United States,33.735277,-81.818334,6J6,EDGEFIELD COUNTY,Fatal(1),Destroyed,,N8117L,Atkinson,SA 102.5,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,APPROACH,Probable Cause,04/28/2005,
20040105X00010,Accident,ATL04FA061,12/28/2003,"Campobello, SC",United States,35.180556,-82.063889,,,Fatal(1),Destroyed,,N2996L,Mooney,20F,No,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,12/28/2004,
20040108X00028,Accident,ANC04FA016B,12/28/2003,"Peoria, AZ",United States,33.801111,-112.251111,P48,PLEASANT VALLEY,Fatal(4),Destroyed,,N274KS,Schleicher,ASK-21,No,,,,,Instructional,,4,,,,VMC,MANEUVERING,Probable Cause,12/28/2004,
20040108X00028,Accident,ANC04FA016A,12/28/2003,"Peoria, AZ",United States,33.801111,-112.251111,P48,PLEASANT VALLEY,Fatal(4),Destroyed,,N2094M,Piper,J3C-65,No,1,Reciprocating,,,Personal,,4,,,,VMC,APPROACH,Probable Cause,12/28/2004,
20040113X00055,Accident,LAX04LA089,12/26/2003,"Vacaville, CA",United States,38.376945,-121.962500,VCB,Nut Tree Airport,Fatal(1),,,N7668G,Cessna,172L,No,1,Reciprocating,,,Personal,,1,,,,VMC,STANDING,Probable Cause,04/28/2005,
20031231X02109,Accident,LAX04FA078,12/25/2003,"North Las Vegas, NV",United States,36.201667,-115.194166,KVGT,North Las Vegas,Fatal(6),Destroyed,,N364JR,Beech,A36TC,No,1,Reciprocating,,,Personal,,6,,,,VMC,TAKEOFF,Probable Cause,09/14/2007,
20031231X02110,Accident,LAX04FA077,12/24/2003,"Avalon, CA",United States,33.376389,-118.419167,AVX,CATALINA,Fatal(5),Destroyed,,N3747U,Piper,PA-34-200T,No,2,Reciprocating,,,Instructional,,5,,,,IMC,GO-AROUND,Probable Cause,10/27/2005,
20040108X00032,Accident,LAX04FA076,12/23/2003,"Redwood Valley, CA",United States,39.287500,-123.277500,,,Fatal(3),Destroyed,,N25RX,Agusta,A109A,No,2,Turbo Shaft,,,Positioning,,3,,,,IMC,CRUISE,Probable Cause,01/26/2006,
20031230X02100,Accident,LAX04FA075,12/23/2003,"Helendale, CA",United States,34.718056,-117.256111,,,Fatal(2),Destroyed,,N600XJ,Learjet,24B,No,2,Turbo Jet,,,Executive/Corporate,,2,,,,VMC,CLIMB,Probable Cause,05/26/2006,
20031231X02106,Accident,FTW04FA045,12/21/2003,"Grand Saline, TX",United States,32.542777,-95.708889,5XS5,Brady Airport,Fatal(2),Substantial,,N78189,Cessna,172K,No,1,Reciprocating,,,Personal,,2,,,,VMC,APPROACH,Probable Cause,07/29/2004,
20040113X00056,Accident,CHI04FA045,12/20/2003,"Webster, WI",United States,45.908611,-92.252222,9WN2,Voyager Village Airstrip,Fatal(2),Destroyed,,N1275X,Mooney,20E,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,04/28/2005,
20031224X02090,Accident,ATL04LA057,12/20/2003,"Covington, TN",United States,35.583611,-89.583611,,,Fatal(1),Substantial,,None,Interplane LLC,Skyboy-2,No,1,Reciprocating,,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,09/13/2005,
20031230X02095,Accident,MIA04FA035,12/18/2003,"Thonotosassa, FL",United States,28.033333,-82.316667,,Lake Thonotosassa,Fatal(2),Substantial,,N603DK,Cessna,U206G,No,1,Reciprocating,,,Personal,,2,,,,VMC,LANDING,Probable Cause,10/27/2005,
20031222X02073,Accident,CHI04FA044,12/17/2003,"Brooklyn, IA",United States,41.706667,-92.461667,,,Fatal(4),Substantial,,N3733W,Piper,PA-32-260,No,1,Reciprocating,,,Personal,,4,,,,IMC,CRUISE,Probable Cause,04/28/2005,
20031230X02098,Accident,CHI04FA043,12/17/2003,"Daytona Beach, FL",United States,29.125556,-81.209722,,,Fatal(2),Destroyed,,N155BM,Piper,PA46-500TP,No,1,Turbo Prop,,,Personal,,2,,,,VMC,CLIMB,Probable Cause,01/31/2006,
20031224X02085,Accident,ATL04FA056,12/17/2003,"Sanford, NC",United States,35.586389,-79.103889,KTTA,Sanford Lee County Regional,Fatal(1),Substantial,,N9562L,Cessna,206H,No,1,Reciprocating,,,Personal,,1,1,3,,IMC,TAKEOFF,Probable Cause,09/13/2005,
20031222X02075,Accident,SEA04LA027,12/15/2003,"Vansycle, OR",United States,45.970556,-118.721667,,,Fatal(2),Destroyed,,N434SW,Erickson (Glasair),SHA Glasair TD,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,UNKNOWN,Probable Cause,09/29/2004,
20040106X00022,Accident,LAX04FA081,12/15/2003,"Corona, CA",United States,33.900278,-117.612222,KAJO,Corona Muni,Fatal(2),Destroyed,,N61303,Cessna,150J,No,1,Reciprocating,,,Personal,,2,,,,IMC,TAKEOFF,Probable Cause,12/28/2004,
20031219X02066,Accident,LAX04FA067,12/15/2003,"Redlands, CA",United States,34.070278,-117.232778,SBD,SAN BERNARDINO INTERNATIONAL,Fatal(1),Destroyed,,N1225D,Robinson,R22 Beta,No,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,07/07/2005,
20031219X02071,Accident,FTW04FA044,12/15/2003,"Mena, AR",United States,34.720834,-94.386666,,,Fatal(1),Destroyed,,N7929D,Beech,H-35,No,1,Reciprocating,,,Personal,,1,,,,VMC,DESCENT,Probable Cause,06/30/2004,
20031222X02077,Accident,LAX04FA066,12/14/2003,"Claremont, CA",United States,34.123056,-117.718889,CCB,Cable Airport,Fatal(1),Destroyed,,N6887L,Cessna,421C,No,2,Reciprocating,,,Personal,,1,,,,VMC,APPROACH,Probable Cause,05/29/2007,
20031216X02047,Accident,FTW04LA040,12/14/2003,"Carthage, TX",United States,32.175834,-94.298611,4F2,Panola County Airport,Fatal(2),Destroyed,,N528DH,Hackney,Vans RV-6A,Yes,1,Reciprocating,,,Instructional,,2,,,,VMC,TAKEOFF,Probable Cause,06/02/2004,
20031219X02064,Accident,ANC04FA015,12/14/2003,"Tonopah, NV",United States,38.264722,-117.236389,,,Fatal(2),Destroyed,,N4674A,Cessna,P210N,No,1,Reciprocating,,,Personal,,2,,,,IMC,MANEUVERING,Probable Cause,01/24/2005,
20031222X02074,Accident,SEA04LA026,12/11/2003,"McMinnville, OR",United States,45.258889,-123.300278,,,Fatal(1),Destroyed,,N29CV,Upright,RV-7A,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,06/02/2004,
20041020X01663,Accident,ATL04FA051,12/11/2003,"Greeneville, TN",United States,36.213889,-82.813889,GCY,Greeneville-Greene County Muni,Fatal(4),Destroyed,,N1592T,Cessna,414,No,2,Reciprocating,,,Business,,4,1,,,IMC,MANEUVERING,Probable Cause,12/28/2004,
20031217X02053,Accident,ATL04FA049,12/10/2003,"Vestavia Hills, AL",United States,33.416389,-86.806944,KBHM,Birmingham International,Fatal(2),Destroyed,,N441W,Cessna,441,No,2,Turbo Prop,,,Executive/Corporate,,2,,,,VMC,CLIMB,Probable Cause,04/28/2005,
20031215X02037,Accident,FTW04FA038,12/09/2003,"Livingston, TX",United States,30.677778,-95.012778,00R,Livingston Municipal Airport,Fatal(1),Destroyed,,N98287,Piper,PA-28-140,No,1,Reciprocating,,,Personal,,1,1,,,VMC,APPROACH,Probable Cause,06/30/2004,
20031215X02030,Accident,FTW04FA037,12/09/2003,"Sugar Land, TX",United States,29.619723,-95.656389,SGR,Sugar Land Regional Airport,Fatal(2),Destroyed,,N47413,Piper,PA-28-181,No,1,Reciprocating,,,Personal,,2,,,,VMC,APPROACH,Probable Cause,06/30/2004,
20031212X02022,Accident,LAX04FA064,12/08/2003,"Placerville, CA",United States,38.724167,-120.755556,KPVF,Placerville,Fatal(1),Substantial,,N14XL,Iniziative Industriali Italian,Sky Arrow 650 TC,No,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,04/28/2005,
20031212X02024,Accident,LAX04FA061,12/07/2003,"Chino Hills, CA",United States,33.913611,-117.730556,,,Fatal(2),Destroyed,,N16264,Piper,PA-28R-200,No,1,Reciprocating,,,Personal,,2,,,,IMC,CRUISE,Probable Cause,03/30/2005,
20031209X02009,Accident,ATL04FA046,12/05/2003,"San Antonio, FL",United States,28.334166,-82.309167,PVT,private grass strip,Fatal(1),Substantial,,N9085F,Aeronca,11AC,No,1,Reciprocating,,,Personal,,1,1,,,VMC,APPROACH,Probable Cause,09/29/2004,
20031230X02103,Accident,LAX04FA057,12/04/2003,"Rosamond, CA",United States,34.844722,-118.388333,,,Fatal(2),Destroyed,,N8602J,Wing Aircraft,D-1,No,2,Reciprocating,,,Instructional,,2,,,,VMC,MANEUVERING,Probable Cause,10/27/2005,
20031211X02019,Accident,FTW04FA036,12/04/2003,"Harrison, AR",United States,36.249166,-93.154722,HRO,Boone County Airport,Fatal(2),Destroyed,,N350JL,Beech,S35,No,1,Reciprocating,,,Personal,,2,,,,IMC,APPROACH,Probable Cause,10/28/2004,
20031209X02012,Accident,ATL04FA045,12/04/2003,"Morlan, GA",United States,33.299722,-84.752222,CCO,Newnan; Coweta Co,Fatal(2),Destroyed,,N85BK,Beech,B200,No,2,Turbo Prop,,,Positioning,,2,,,,IMC,APPROACH,Probable Cause,09/13/2005,
20031208X02007,Accident,NYC04LA043,12/03/2003,"Bardstown, KY",United States,37.814167,-85.499444,BRY,Samuels Airport,Fatal(1),Destroyed,,N97JW,Barness,Pulsar I,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,03/30/2005,
20031205X02004,Accident,SEA04LA024,12/02/2003,"Brooks, OR",United States,45.047222,-122.955556,,,Fatal(1),Substantial,,N183T,Shear,Titan Tornado,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/01/2004,
20040202X00141,Accident,FTW04FA029,12/01/2003,"High Island 573, GM",United States,28.000278,-93.918889,,,Fatal(1),Destroyed,,N457PH,Bell,407,No,1,Turbo Shaft,,NSCH,,,1,,,,VMC,CRUISE,Probable Cause,09/13/2005,
20031205X02005,Accident,SEA04FA023,11/29/2003,"Spokane, WA",United States,47.710833,-117.260556,SFF,Felts Field,Fatal(1),Destroyed,,N439AF,Fairchild Swearingen,SA227-AT,No,2,Turbo Prop,,NSCH,,,1,,,,IMC,APPROACH,Probable Cause,12/03/2004,
20031202X01981,Accident,MIA04FA029,11/27/2003,"Jacksonville, FL",United States,30.302500,-81.490833,CRG,CRAIG MUNI,Fatal(1),Substantial,,N698X,Swearingen,SA-26-AT,No,2,Turbo Prop,,,Personal,,1,,4,,IMC,APPROACH,Probable Cause,05/29/2007,
20031205X02006,Accident,SEA04FA022,11/25/2003,"Warren, OR",United States,45.818889,-122.838889,,,Fatal(4),Destroyed,,N10BX,Beech,S35,No,1,Reciprocating,,,Personal,,4,,,,VMC,CRUISE,Probable Cause,09/13/2005,
20031125X01944,Accident,MIA04FA023,11/21/2003,"Okolona, MS",United States,33.982223,-88.611667,,,Fatal(3),Destroyed,,N4214D,Beech,G35,No,1,Reciprocating,,,Personal,,3,,,,VMC,MANEUVERING,Probable Cause,03/28/2006,
20031201X01970,Accident,LAX04GA051,11/21/2003,"Big Bear City, CA",United States,34.257778,-116.703333,L35,Big Bear,Fatal(2),Destroyed,,N7292W,Piper,PA-28-180,No,1,Reciprocating,,,Public Use,,2,,,,VMC,CRUISE,Probable Cause,12/28/2004,
20031126X01951,Accident,ATL04FA038,11/21/2003,"Griffin, GA",United States,33.321667,-84.292222,6A2,Griffin Spalding Airport,Fatal(1),Destroyed,,N4482S,Beech,55,No,2,Reciprocating,,,Flight Test,,1,,,,VMC,TAKEOFF,Probable Cause,09/13/2005,
20031212X02029,Accident,SEA04LA019,11/20/2003,"Nordman, ID",United States,48.653333,-116.815000,,,Fatal(1),Substantial,,N286M,Kaman,K-600,No,1,Turbo Shaft,,,Other Work Use,,1,,,,VMC,MANEUVERING,Probable Cause,09/01/2004,
20031125X01946,Accident,NYC04FA036,11/20/2003,"Somerset, KY",United States,37.062778,-84.611944,SME,Somerset-Pulaski County,Fatal(3),Substantial,,N748CH,Beech,J35,No,1,Reciprocating,,,Other Work Use,,3,,,,VMC,TAKEOFF,Probable Cause,09/29/2004,
20031126X01953,Accident,SEA04FA020,11/19/2003,"Bellevue, ID",United States,43.446389,-114.218889,,,Fatal(1),Destroyed,,N5244A,Cessna,T210N,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/29/2004,
20031203X01988,Accident,FTW04FA025,11/19/2003,"Montgomery, TX",United States,30.455278,-95.663333,CXO,Montgomery County Airport,Fatal(2),Destroyed,,N44KK,Beech,A45,No,1,Reciprocating,,,Business,,2,,,,VMC,MANEUVERING,Probable Cause,03/30/2005,
20031216X02040,Accident,NYC04LA035,11/16/2003,"Nelsonia, VA",United States,37.821667,-75.610278,,,Fatal(1),Destroyed,,N999GC,Northam,RAF 2000,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/01/2004,
20031120X01934,Accident,NYC04FA033B,11/16/2003,"Westerly, RI",United States,41.467223,-71.801944,WST,Westerly Airport,Fatal(2),Minor,,N2885D,Piper,PA-28-181,No,1,Reciprocating,,,Personal,,2,,,3,VMC,LANDING,Probable Cause,03/30/2005,
20031120X01934,Accident,NYC04FA033A,11/16/2003,"Westerly, RI",United States,41.467223,-71.801944,WST,Westerly Airport,Fatal(2),Substantial,,N34AG,Cessna,180,No,1,Reciprocating,,,Instructional,,2,,,3,VMC,TAKEOFF,Probable Cause,03/30/2005,
20031211X02018,Accident,FTW04FA022,11/16/2003,"Tolar, TX",United States,32.368334,-97.868056,KGDJ,Granbury Municipal Airport,Fatal(1),Destroyed,,N777SG,Cessna,210M,No,1,Reciprocating,,,Personal,,1,,,,IMC,CRUISE,Probable Cause,06/02/2004,
20031126X01957,Accident,LAX04FA042,11/13/2003,"Blk Canyon City, AZ",United States,34.105556,-11.961111,,,Fatal(1),Destroyed,,N431DL,Cessna,177RG,No,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,12/28/2006,
20031126X01959,Accident,LAX04LA041,11/11/2003,"Needles, CA",United States,34.403889,-114.753056,,,Fatal(2),Destroyed,,N647C,Daughters,T18C,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,10/31/2006,
20031126X01960,Accident,LAX04LA038,11/07/2003,"Saticoy, CA",United States,34.266667,-119.150556,,,Fatal(1),Destroyed,,N102RC,Cathaway,RV-6A,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,10/31/2006,
20031125X01947,Accident,NYC04LA024,11/06/2003,"Bruceton Mills, WV",United States,39.568611,-79.635833,WV29,Valley Point,Fatal(1),Substantial,,N23178,Cessna,150H,No,1,Reciprocating,,,Personal,,1,,,,IMC,MANEUVERING,Probable Cause,12/03/2004,
20031119X01921,Accident,LAX04FA037B,11/06/2003,"Torrance, CA",United States,33.807500,-118.357777,TOA,ZAMPERINI FIELD,Fatal(2),Destroyed,,N442RH,Robinson,R44,No,1,Reciprocating,,,Instructional,,2,1,,,VMC,TAKEOFF,Probable Cause,05/29/2007,
20031119X01921,Accident,LAX04FA037A,11/06/2003,"Torrance, CA",United States,33.807500,-118.357777,TOA,ZAMPERINI FIELD,Fatal(2),Destroyed,,N206TV,Robinson,R22 Beta II,No,1,Reciprocating,,,Instructional,,2,1,,,VMC,LANDING,Probable Cause,05/29/2007,
20031113X01893,Accident,NYC04LA021,11/02/2003,"Fishers Island, NY",United States,40.231945,-72.035555,,,Fatal(2),Destroyed,,N80656,Fleet,16B,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,04/28/2005,
20031112X01888,Accident,LAX04LA034,11/02/2003,"Santa Clarita, CA",United States,34.366667,-118.500000,,,Fatal(1),Destroyed,,N99192,Canadair,T33,No,1,Turbo Jet,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,10/31/2006,
20031114X01904,Accident,CHI04FA025,11/02/2003,"Hutchinson, KS",United States,38.067500,-97.853611,HUT,Hutchinson Municipal Airport,Fatal(1),Destroyed,,N6107Z,Commander Aircraft,114TC,No,1,Reciprocating,,,Business,,1,,,,IMC,GO-AROUND,Probable Cause,03/30/2005,
20031110X01877,Accident,CHI04LA026,11/01/2003,"Traverse City, MI",United States,44.741389,-85.582223,TVC,CHERRY CAPITAL,Fatal(1),Destroyed,,N515KH,Master Donald C,BD5B,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,APPROACH,Probable Cause,12/03/2004,
20031110X01878,Accident,LAX04FA031,10/29/2003,"Kelso, CA",United States,35.021945,-115.583611,,,Fatal(5),Destroyed,,N444AM,Cessna,421B,No,2,Reciprocating,,,Personal,,5,,,,VMC,CRUISE,Probable Cause,04/25/2006,
20031103X01851,Accident,DEN04MA015,10/29/2003,"Cody, WY",United States,44.501667,-109.035555,COD,YELLOWSTONE REGIONAL,Fatal(1),Substantial,,N791FE,Cessna,208B,No,1,Turbo Prop,,NSCH,,Corporate Air (DBA: Federal Express),1,,,,IMC,APPROACH,Probable Cause,09/29/2004,
20031110X01880,Accident,LAX04LA029,10/28/2003,"Hornbrook, CA",United States,41.867500,-122.470278,,,Fatal(1),Destroyed,,N28AF,North American,T-28B,No,1,Reciprocating,,,Instructional,,1,1,,,VMC,CRUISE,Probable Cause,10/31/2006,
20031031X01843,Accident,ATL04FA027,10/26/2003,"Spartanburg, SC",United States,34.900278,-81.968889,KSPA,Spartanburg Downtown Memorial,Fatal(1),Destroyed,,N7799Y,Piper,PA-30,No,2,Reciprocating,,,Business,,1,,,,IMC,APPROACH,Probable Cause,02/24/2005,
20031031X01841,Accident,ATL04FA023,10/22/2003,"Spencer, TN",United States,35.701944,-85.397222,KBNA,Nashville International,Fatal(1),Destroyed,,N69190,Piper,PA-32R-301,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/29/2004,
20031031X01836,Accident,NYC04LA013,10/21/2003,"Brookville, OH",United States,39.862500,-84.433056,I62,Brookville Airport,Fatal(1),Substantial,,N29GL,Loranger,Emeraude CP301A,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,12/28/2004,
20031024X01809,Accident,MIA04FA008,10/21/2003,"Balm, FL",United States,27.769723,-82.285555,,,Fatal(2),Destroyed,,N73979,Bell,47G-2A-1,No,1,Reciprocating,,,Personal,,2,1,,,VMC,MANEUVERING,Probable Cause,07/07/2005,
20031024X01811,Accident,MIA04FA007,10/21/2003,"Olive Branch, MS",United States,34.978334,-89.453333,OLV,Olive Branch Airport,Fatal(1),Substantial,,N75510,Cessna,172N,No,1,Reciprocating,,,Instructional,,1,,,,VMC,TAKEOFF,Probable Cause,06/08/2005,
20031103X01855,Accident,SEA04FA009,10/20/2003,"Seaside, OR",United States,46.000000,-123.903611,56S,Seaside Municipal Airport,Fatal(1),Destroyed,,N136SB,Beech,A36,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,04/28/2004,
20031031X01840,Accident,ATL04LA021,10/20/2003,"Knoxville, TN",United States,35.885555,-83.957500,TN98,Sky Ranch Airport,Fatal(1),Destroyed,,N797RP,Godwin,Lancair 360,Yes,1,Reciprocating,,,Personal,,1,1,,,VMC,TAKEOFF,Probable Cause,02/24/2005,
20031023X01802,Accident,LAX04FA019,10/19/2003,"Mesquite, NV",United States,36.843611,-114.049166,67L,"Mesquite, Nevada",Fatal(2),Destroyed,,N9438S,Beech,35-C33,No,1,Reciprocating,,,Instructional,,2,,,,VMC,APPROACH,Probable Cause,01/31/2006,
20031023X01807,Accident,FTW04LA014,10/19/2003,"Ponder, TX",United States,33.191666,-97.325278,,,Fatal(1),Destroyed,,N190SP,Rans,S-10,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20031103X01852,Accident,SEA04FA006,10/18/2003,"Scappoose, OR",United States,45.776389,-122.850000,SPB,Scappoose Industrial,Fatal(2),Destroyed,,N340P,Cessna,340A,No,2,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,06/02/2004,
20031021X01782,Accident,FTW04LA010,10/18/2003,"Houston, TX",United States,29.612222,-95.164722,EFD,Ellington Field Airport,Fatal(1),Destroyed,,N681S,General Motors,FM-2,No,1,Reciprocating,,,Air Race/Show,,1,,,,VMC,MANEUVERING,Probable Cause,06/02/2004,
20031020X01776,Accident,CHI04LA015,10/18/2003,"Fenton, MI",United States,42.807500,-83.773611,,,Fatal(1),Substantial,,N456JP,Schweizer,269C,No,1,Reciprocating,,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20031029X01823,Accident,NYC04LA011,10/16/2003,"Wax, KY",United States,37.333056,-86.123056,,,Fatal(2),Substantial,,N3807V,Cessna,150M,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20031017X01771,Accident,SEA04LA005,10/14/2003,"Swisshome, OR",United States,44.062500,-123.800000,,,Fatal(2),Substantial,,N86W,Bell,206B,No,1,Turbo Shaft,,,Other Work Use,,2,,,,VMC,MANEUVERING,Probable Cause,04/28/2004,
20031020X01778,Accident,ATL04FA016,10/13/2003,"Cordesville, SC",United States,33.160833,-79.835000,KCHS,Charleston International,Fatal(1),Substantial,,N63942,Piper,PA-23-250,No,2,Reciprocating,,,Personal,,1,,,,VMC,DESCENT,Probable Cause,07/07/2005,
20031016X01743,Accident,NYC04LA007,10/12/2003,"Cheswold, DE",United States,39.218334,-75.596389,33N,Delaware  Airpark,Fatal(1),Substantial,,N5320L,Piper,PA-28-180,No,1,Reciprocating,,,Personal,,1,1,,,VMC,APPROACH,Probable Cause,06/08/2005,
20031017X01757,Accident,NYC04LA006,10/12/2003,"Queen Anne, MD",United States,38.930834,-76.000833,W29,Bay Bridge,Fatal(1),Destroyed,,N18NL,Extra Flugzeugbau,EA-300L,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/01/2004,
20031021X01791,Accident,FTW04FA007,10/10/2003,"W. Cameron 509, GM",United States,28.418334,-93.019167,509,West Cameron 509 platform,Fatal(3),Destroyed,,N81671,Bell,206L-3,No,1,Turbo Shaft,,NSCH,,,3,,,,IMC,MANEUVERING,Probable Cause,10/28/2004,
20031015X01734,Accident,CHI04LA007,10/10/2003,"Cromwell, MN",United States,,,,,Fatal(1),Destroyed,,N68PS,Aviat,Pitts S-2B,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20031017X01769,Accident,SEA04FA003,10/09/2003,"Chinook, MT",United States,48.510278,-109.274167,,,Fatal(2),Destroyed,,N30921,Cessna,177B,No,1,Reciprocating,,,Personal,,2,1,,,VMC,CRUISE,Probable Cause,09/01/2004,
20031014X01713,Accident,NYC04LA004,10/07/2003,"Warrenton, VA",United States,38.586944,-77.711111,W66,Warrenton-Fauquier,Fatal(1),Destroyed,,N540SH,Pfeifler,Edge-540,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20031009X01690,Accident,FTW04LA004,10/06/2003,"Van, TX",United States,32.478611,-95.638611,,,Fatal(2),Destroyed,,N27JW,Colliander,RV-8,Yes,1,Reciprocating,,,Personal,,2,,,,IMC,CRUISE,Probable Cause,06/30/2004,
20031014X01719,Accident,DEN04FA003,10/04/2003,"Grantsville, UT",United States,40.628611,-112.942222,,,Fatal(2),Destroyed,,N201KM,Mooney,M20J,No,1,Reciprocating,,,Aerial Observation,,2,2,,,VMC,MANEUVERING,Probable Cause,06/02/2004,
20031009X01699,Accident,LAX04FA002,10/03/2003,"East Highlands, CA",United States,34.138611,-117.095000,,,Fatal(2),Destroyed,Airplane,N299MA,LOCKHEED,P2V,No,4,"REC, TJ, TJ",Part 91: General Aviation,,Positioning,,2,,,,IMC,MANEUVERING,Probable Cause,08/04/2011,
20031014X01718,Accident,DEN04FA002,10/03/2003,"Teasdale, UT",United States,38.116667,-111.429445,,,Fatal(2),Destroyed,,N7357W,Piper,PA-28-180,No,1,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,03/02/2004,
20031007X01671,Accident,CHI04LA003,10/03/2003,"Orange City, IA",United States,42.990277,-96.062778,,,Fatal(2),Destroyed,,N1909K,Luscombe,8E,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,09/01/2004,
20031016X01742,Accident,ATL04LA003,10/03/2003,"Holly Ridge, NC",United States,34.481111,-77.584166,01NC,Topsail Airpark,Fatal(1),Substantial,,N888PW,Whitty,Mustang II,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,GO-AROUND,Probable Cause,07/07/2005,
20031015X01737,Accident,LAX04FA001,10/01/2003,"Corona, CA",United States,33.946111,-117.578056,,,Fatal(2),Destroyed,,N481CA,Piper,PA-32R-301T,No,1,Reciprocating,,,Personal,,2,,,,VMC,CLIMB,Probable Cause,10/03/2006,
